CustomerID,AccountType,AccountBalance,DateOfAccountOpening,LastTransactionDate,AccountID
3858,Current,460.08,9/18/2015,8/5/2023,3858
3859,Current,5051.2,5/31/2006,5/25/2023,3859
3860,Savings,2116.42,6/26/2007,5/14/2023,3860
3861,Current,8647.75,5/4/2014,6/23/2023,3861
3862,Savings,4678.96,2/26/2012,9/27/2023,3862
3863,Current,4836.73,1/29/2016,6/14/2023,3863
3864,Current,6311.98,2/16/2000,4/17/2023,3864
3865,Savings,650.68,7/22/2016,9/5/2023,3865
3866,Current,1360.25,10/24/2017,11/28/2023,3866
3867,Current,5034.01,7/14/2020,12/5/2023,3867
3868,Savings,9670.4,11/22/2012,12/7/2023,3868
3869,Savings,8451.7,7/27/2019,1/29/2023,3869
3870,Current,8904.68,7/12/2021,8/8/2023,3870
3871,Current,1457.83,4/2/2003,7/28/2023,3871
3872,Savings,9590.38,3/30/2019,2/18/2023,3872
3873,Current,7326.93,9/5/2011,1/2/2023,3873
3874,Savings,3324.28,8/16/2001,7/17/2023,3874
3875,Savings,8658.22,11/10/2007,3/30/2023,3875
3876,Current,7498.37,5/26/2001,7/30/2023,3876
3877,Savings,7391.45,12/4/2014,3/11/2023,3877
3878,Current,7372.74,7/28/2014,7/12/2023,3878
3879,Current,8028.45,9/7/2005,2/15/2023,3879
3880,Savings,9490.44,3/29/2008,3/4/2023,3880
3881,Current,1455.03,4/3/2010,4/29/2023,3881
3882,Current,9995.27,12/17/2021,8/14/2023,3882
3883,Current,8736.16,7/12/2001,12/7/2023,3883
3884,Savings,4472.11,2/3/2017,1/27/2023,3884
3885,Savings,1658.63,10/25/2004,7/10/2023,3885
3886,Current,4592.51,12/22/2016,10/6/2023,3886
3887,Current,7808.26,2/22/2010,8/16/2023,3887
3888,Savings,6064.29,2/21/2018,12/22/2023,3888
3889,Savings,2867.55,5/31/2014,8/12/2023,3889
3890,Current,4127.27,3/11/2019,10/22/2023,3890
3891,Current,9547.56,10/30/2008,2/27/2023,3891
3892,Current,8057.83,11/5/2003,10/28/2023,3892
3893,Savings,1328.29,5/21/2007,7/28/2023,3893
3894,Savings,5499.38,12/4/2016,5/22/2023,3894
3895,Savings,9316.75,10/1/2021,5/30/2023,3895
3896,Current,439.66,6/17/2015,1/17/2023,3896
3897,Savings,521.22,11/30/2005,8/28/2023,3897
3898,Current,7195.65,10/12/2001,2/7/2023,3898
3899,Savings,5797.9,4/29/2015,12/12/2023,3899
3900,Savings,555.39,2/16/2015,10/14/2023,3900
3901,Current,9960.56,3/31/2022,4/8/2023,3901
3902,Savings,5842.94,1/15/2020,2/27/2023,3902
3903,Current,4970.1,7/26/2016,12/13/2023,3903
3904,Savings,4532.2,4/24/2012,1/17/2023,3904
3905,Savings,7036.77,2/17/2009,4/30/2023,3905
3906,Savings,4637.73,7/21/2010,1/23/2023,3906
3907,Current,6624.86,5/31/2004,7/29/2023,3907
3908,Savings,4934.51,2/19/2011,8/1/2023,3908
3909,Savings,6146.11,4/3/2012,5/28/2023,3909
3910,Current,8071.34,12/9/2012,4/6/2023,3910
3911,Savings,8189.96,3/26/2006,9/17/2023,3911
3912,Savings,8505.58,8/22/2010,3/14/2023,3912
3913,Current,2109.4,6/20/2015,11/27/2023,3913
3914,Savings,705.09,12/11/2020,2/18/2023,3914
3915,Savings,8377.77,4/19/2015,8/10/2023,3915
3916,Current,518.75,4/11/2010,12/31/2023,3916
3917,Savings,2213.56,11/7/2001,10/9/2023,3917
3918,Savings,5309.37,5/12/2008,2/1/2023,3918
3919,Current,8568.79,6/17/2003,1/28/2023,3919
3920,Savings,8978.13,3/5/2019,11/3/2023,3920
3921,Savings,6317.7,2/26/2009,6/17/2023,3921
3922,Savings,9670.91,3/23/2007,2/6/2023,3922
3923,Current,7326.44,4/13/2016,8/22/2023,3923
3924,Current,5324.47,12/17/2002,6/28/2023,3924
3925,Current,1430.27,11/5/2020,2/26/2023,3925
3926,Current,4344.98,7/17/2017,8/21/2023,3926
3927,Savings,8241.17,1/20/2004,12/2/2023,3927
3928,Savings,2908.11,4/17/2018,3/13/2023,3928
3929,Current,5824.88,3/16/2005,7/14/2023,3929
3930,Current,9836,2/25/2001,1/3/2023,3930
3931,Current,1826.8,7/17/2008,7/21/2023,3931
3932,Savings,1104.43,10/26/2006,7/10/2023,3932
3933,Savings,7976.41,4/9/2011,7/26/2023,3933
3934,Savings,346.73,1/31/2001,4/21/2023,3934
3935,Savings,6468.23,10/16/2017,12/13/2023,3935
3936,Current,3423.88,2/23/2008,2/20/2023,3936
3937,Savings,7265.76,12/17/2004,8/26/2023,3937
3938,Savings,1290.51,1/23/2021,5/14/2023,3938
3939,Current,3367.44,12/1/2006,10/8/2023,3939
3940,Current,268.67,1/7/2000,8/14/2023,3940
3941,Savings,2427.4,3/28/2013,1/26/2023,3941
3942,Savings,4884.26,9/12/2022,8/4/2023,3942
3943,Savings,1858.37,1/30/2004,3/21/2023,3943
3944,Current,6036.59,7/27/2011,10/19/2023,3944
3945,Current,1269.65,3/13/2014,1/21/2023,3945
3946,Current,7477.71,3/7/2013,8/10/2023,3946
3947,Current,9224.48,10/20/2008,2/18/2023,3947
3948,Current,3920.66,5/4/2006,12/6/2023,3948
3949,Savings,5329.24,2/22/2018,3/1/2023,3949
3950,Savings,4936.28,9/1/2017,12/28/2023,3950
3951,Savings,7875.42,9/9/2018,8/30/2023,3951
3952,Savings,9942.49,8/2/2012,1/19/2023,3952
3953,Savings,7383.29,8/13/2005,3/19/2023,3953
3954,Savings,2223.85,6/21/2012,12/22/2023,3954
3955,Savings,6991.19,10/13/2021,5/11/2023,3955
3956,Current,6196.06,12/7/2017,8/2/2023,3956
3957,Savings,2180.19,1/26/2006,5/8/2023,3957
3958,Current,2485.52,3/4/2019,4/17/2023,3958
3959,Savings,6562.59,10/2/2015,6/30/2023,3959
3960,Savings,8097.4,4/26/2017,7/13/2023,3960
3961,Current,7647.8,7/22/2006,11/14/2023,3961
3962,Current,6103.48,3/24/2005,2/14/2023,3962
3963,Savings,9381.67,5/19/2002,2/26/2023,3963
3964,Savings,7337.35,5/1/2007,12/23/2023,3964
3965,Savings,5464.97,10/1/2017,7/2/2023,3965
3966,Savings,8180.43,9/1/2010,10/2/2023,3966
3967,Savings,2975.79,4/8/2000,11/13/2023,3967
3968,Current,2708.58,8/5/2003,1/5/2023,3968
3969,Current,9717.41,6/28/2015,6/3/2023,3969
3970,Current,9503.23,11/8/2012,1/19/2023,3970
3971,Savings,8817.11,7/30/2010,1/31/2023,3971
3972,Savings,2222.25,2/24/2014,5/27/2023,3972
3973,Current,5918.12,8/7/2001,12/28/2023,3973
3974,Current,5397,10/6/2018,12/3/2023,3974
3975,Savings,2110.77,12/15/2017,12/12/2023,3975
3976,Savings,4533.1,7/6/2011,5/5/2023,3976
3977,Savings,4704.94,6/14/2011,11/24/2023,3977
3978,Savings,2482.16,12/16/2015,12/26/2023,3978
3979,Savings,9553.32,11/4/2016,1/25/2023,3979
3980,Current,4977.88,8/18/2009,6/2/2023,3980
3981,Current,5296.43,2/22/2009,8/25/2023,3981
3982,Savings,6025.93,9/7/2013,8/2/2023,3982
3983,Savings,8880.83,9/6/2021,5/21/2023,3983
3984,Savings,5379.77,12/16/2020,10/25/2023,3984
3985,Savings,5455.56,11/25/2019,5/23/2023,3985
3986,Savings,2477.91,5/28/2005,1/23/2023,3986
3987,Savings,6067.89,8/4/2003,10/11/2023,3987
3988,Savings,3873.38,6/5/2008,4/22/2023,3988
3989,Savings,6503.14,10/2/2000,9/26/2023,3989
3990,Current,3077.39,11/14/2018,4/6/2023,3990
3991,Savings,7185.71,12/3/2017,11/27/2023,3991
3992,Current,6227.14,9/28/2018,6/21/2023,3992
3993,Current,4797.39,12/25/2007,10/18/2023,3993
3994,Savings,1057.06,11/10/2012,10/30/2023,3994
3995,Savings,6306.98,9/3/2015,8/23/2023,3995
3996,Current,8606.86,1/4/2002,11/2/2023,3996
3997,Savings,1793.64,6/10/2021,3/28/2023,3997
3998,Savings,938.72,10/19/2022,10/23/2023,3998
3999,Savings,491.73,10/19/2004,11/29/2023,3999
4000,Current,415.01,11/20/2004,7/17/2023,4000
4001,Savings,8436.48,1/8/2008,8/9/2023,4001
4002,Current,7303.39,6/29/2022,10/25/2023,4002
4003,Savings,2102.75,6/18/2003,5/23/2023,4003
4004,Savings,9179.46,1/4/2007,3/1/2023,4004
4005,Current,1439.86,2/2/2016,11/10/2023,4005
4006,Current,3804.21,2/11/2010,10/16/2023,4006
4007,Current,4575.87,9/12/2009,1/2/2023,4007
4008,Savings,851.37,10/24/2016,6/2/2023,4008
4009,Savings,3539.99,12/17/2017,9/11/2023,4009
4010,Current,1108.62,7/3/2015,2/28/2023,4010
4011,Current,7918.77,6/4/2011,9/8/2023,4011
4012,Savings,563.6,11/17/2016,1/25/2023,4012
4013,Savings,269.65,7/28/2004,5/13/2023,4013
4014,Savings,7351.74,3/9/2022,8/31/2023,4014
4015,Savings,7830.4,8/25/2009,3/3/2023,4015
4016,Savings,5006.74,5/31/2005,4/14/2023,4016
4017,Current,3246.94,4/9/2000,3/19/2023,4017
4018,Savings,2440.89,12/5/2009,7/28/2023,4018
4019,Savings,1258.58,2/15/2019,4/15/2023,4019
4020,Savings,4893.88,9/19/2011,4/1/2023,4020
4021,Current,4961.78,9/16/2021,6/13/2023,4021
4022,Current,4614.01,3/16/2003,12/20/2023,4022
4023,Savings,7804.8,12/23/2011,4/25/2023,4023
4024,Savings,1087.79,6/4/2006,5/30/2023,4024
4025,Current,6733.1,5/16/2006,8/21/2023,4025
4026,Savings,4075.52,4/9/2012,3/27/2023,4026
4027,Current,2485.4,8/12/2000,1/28/2023,4027
4028,Current,6847.78,4/20/2012,2/17/2023,4028
4029,Current,2057.01,12/11/2003,7/7/2023,4029
4030,Savings,2386.08,7/21/2013,3/25/2023,4030
4031,Current,9985.6,11/7/2022,3/4/2023,4031
4032,Savings,8897.82,11/2/2011,1/2/2023,4032
4033,Current,7001.68,3/29/2014,10/6/2023,4033
4034,Current,3226.05,10/20/2008,2/20/2023,4034
4035,Current,5413.51,3/2/2007,8/14/2023,4035
4036,Current,1353.5,12/13/2014,3/21/2023,4036
4037,Current,3406.12,7/6/2012,9/3/2023,4037
4038,Savings,772.91,4/16/2018,7/25/2023,4038
4039,Current,6142.15,12/8/2003,4/26/2023,4039
4040,Current,8589.21,3/29/2014,9/14/2023,4040
4041,Savings,8114.56,10/21/2019,1/15/2023,4041
4042,Savings,8575.2,2/20/2008,8/5/2023,4042
4043,Current,1828.54,1/13/2011,2/12/2023,4043
4044,Savings,6535.84,5/2/2018,4/13/2023,4044
4045,Current,9571.75,5/15/2010,10/21/2023,4045
4046,Current,7854.19,12/21/2014,3/4/2023,4046
4047,Current,133.56,1/10/2002,8/19/2023,4047
4048,Savings,8834.84,8/2/2002,8/26/2023,4048
4049,Current,7087.22,9/10/2020,11/3/2023,4049
4050,Savings,1308.41,3/14/2007,9/7/2023,4050
4051,Current,3206.84,4/5/2004,3/19/2023,4051
4052,Current,1263.4,4/13/2016,3/24/2023,4052
4053,Savings,7325.12,7/7/2016,6/3/2023,4053
4054,Current,134.89,11/7/2011,8/18/2023,4054
4055,Current,4698.77,11/14/2019,4/7/2023,4055
4056,Savings,9998.11,5/12/2013,6/23/2023,4056
4057,Savings,8526.19,4/22/2013,5/20/2023,4057
4058,Current,5913.49,12/11/2001,4/3/2023,4058
4059,Current,6969.95,11/11/2015,5/20/2023,4059
4060,Savings,6076.02,12/22/2004,1/29/2023,4060
4061,Current,8127.37,4/9/2009,12/27/2023,4061
4062,Current,8871.25,2/15/2017,3/2/2023,4062
4063,Savings,7689.26,10/28/2005,2/10/2023,4063
4064,Savings,1901.43,9/26/2005,5/28/2023,4064
4065,Current,3787.96,3/31/2000,10/29/2023,4065
4066,Savings,7865.64,2/12/2013,9/4/2023,4066
4067,Savings,8249.46,8/26/2021,6/7/2023,4067
4068,Savings,6325.15,12/19/2010,10/22/2023,4068
4069,Current,7170.04,2/1/2011,9/3/2023,4069
4070,Current,1827.54,8/22/2008,10/23/2023,4070
4071,Savings,3789.39,6/11/2003,6/28/2023,4071
4072,Savings,5392.9,10/1/2021,9/15/2023,4072
4073,Current,9838.71,12/14/2013,8/6/2023,4073
4074,Current,8012.23,8/3/2000,6/5/2023,4074
4075,Current,2006.94,9/3/2016,11/3/2023,4075
4076,Current,3588.82,12/17/2014,4/30/2023,4076
4077,Savings,2247.29,12/2/2016,9/21/2023,4077
4078,Savings,1607.36,6/21/2002,10/14/2023,4078
4079,Current,1287.8,1/13/2008,2/8/2023,4079
4080,Current,9660.46,6/25/2006,7/7/2023,4080
4081,Savings,9075.67,2/17/2005,8/30/2023,4081
4082,Current,4884.12,9/23/2005,3/24/2023,4082
4083,Current,5530.59,5/29/2009,7/24/2023,4083
4084,Savings,8402.37,4/25/2014,5/24/2023,4084
4085,Savings,6523.5,2/28/2019,10/6/2023,4085
4086,Current,7353.31,11/5/2013,7/1/2023,4086
4087,Current,7932.3,10/30/2007,11/21/2023,4087
4088,Current,4881.98,6/15/2020,1/12/2023,4088
4089,Savings,9750.45,2/15/2003,10/19/2023,4089
4090,Current,6320.81,1/8/2003,2/26/2023,4090
4091,Savings,6371.5,9/26/2012,6/3/2023,4091
4092,Current,1496.35,12/17/2004,4/2/2023,4092
4093,Current,9878.6,1/31/2022,3/31/2023,4093
4094,Savings,800.68,9/12/2021,1/4/2023,4094
4095,Savings,9857.8,11/11/2018,8/9/2023,4095
4096,Current,9114.6,12/11/2012,5/24/2023,4096
4097,Savings,8578.56,11/23/2013,1/22/2023,4097
4098,Current,6768.63,5/11/2010,7/11/2023,4098
4099,Savings,6127.7,1/24/2016,4/17/2023,4099
4100,Savings,9966.54,7/8/2015,11/22/2023,4100
4101,Current,9742.58,2/10/2011,8/8/2023,4101
4102,Savings,8137.15,2/20/2010,8/27/2023,4102
4103,Current,959.93,9/6/2004,12/7/2023,4103
4104,Savings,3784.45,10/25/2014,8/6/2023,4104
4105,Savings,8672.69,7/21/2018,2/8/2023,4105
4106,Current,7054.95,7/24/2019,9/2/2023,4106
4107,Current,1307.84,12/5/2015,5/30/2023,4107
4108,Savings,3547.66,5/17/2002,1/30/2023,4108
4109,Current,292.31,3/2/2019,6/10/2023,4109
4110,Current,8938.75,1/25/2016,4/14/2023,4110
4111,Current,7495.35,4/27/2016,6/7/2023,4111
4112,Current,4415.02,6/23/2012,11/5/2023,4112
4113,Savings,7627.84,7/1/2022,5/14/2023,4113
4114,Current,9340.88,4/14/2008,2/23/2023,4114
4115,Savings,2870.93,11/25/2016,12/1/2023,4115
4116,Current,2929.59,5/23/2009,2/5/2023,4116
4117,Current,4878.25,3/17/2005,11/15/2023,4117
4118,Current,7098.31,7/16/2013,5/11/2023,4118
4119,Current,9931.07,2/11/2009,11/9/2023,4119
4120,Savings,1713.02,11/29/2000,3/21/2023,4120
4121,Current,3487.14,11/28/2003,9/29/2023,4121
4122,Current,3698.06,8/25/2014,4/30/2023,4122
4123,Savings,7285.66,11/26/2009,5/14/2023,4123
4124,Current,8877.32,7/25/2001,7/24/2023,4124
4125,Current,1919.57,3/12/2002,9/22/2023,4125
4126,Current,7165.14,4/3/2003,8/21/2023,4126
4127,Current,9105.26,12/17/2022,1/28/2023,4127
4128,Savings,1300.83,10/10/2022,10/28/2023,4128
4129,Savings,6387.09,10/30/2011,2/27/2023,4129
4130,Savings,2103.6,1/7/2009,1/29/2023,4130
4131,Savings,4467.3,2/24/2007,12/17/2023,4131
4132,Current,1355.41,9/25/2012,11/9/2023,4132
4133,Current,6867.83,8/21/2011,2/2/2023,4133
4134,Savings,4073.62,3/21/2010,4/18/2023,4134
4135,Current,5715.8,11/8/2016,9/29/2023,4135
4136,Current,5283.07,9/18/2006,12/11/2023,4136
4137,Savings,6970.45,3/20/2002,7/10/2023,4137
4138,Savings,8966.23,3/9/2019,3/22/2023,4138
4139,Savings,2869.52,1/17/2012,3/23/2023,4139
4140,Current,5992.15,8/7/2000,4/6/2023,4140
4141,Current,5780.29,5/3/2021,5/26/2023,4141
4142,Current,3219.94,9/26/2016,2/26/2023,4142
4143,Current,5045.9,9/8/2008,8/6/2023,4143
4144,Current,500.49,10/12/2007,8/30/2023,4144
4145,Current,4326.64,1/26/2013,10/11/2023,4145
4146,Savings,2778.22,3/18/2014,6/17/2023,4146
4147,Savings,8653.36,6/5/2005,5/16/2023,4147
4148,Savings,3642.14,8/8/2007,5/21/2023,4148
4149,Savings,2002.88,11/17/2018,6/21/2023,4149
4150,Current,5343.75,3/27/2003,2/16/2023,4150
4151,Savings,8128.55,9/22/2012,1/10/2023,4151
4152,Savings,3605.05,3/2/2022,10/24/2023,4152
4153,Savings,8483.62,9/28/2005,7/14/2023,4153
4154,Savings,3328.68,4/1/2022,11/26/2023,4154
4155,Current,7382.42,5/19/2019,1/15/2023,4155
4156,Savings,1240.99,12/2/2017,8/4/2023,4156
4157,Current,715.79,9/4/2007,7/8/2023,4157
4158,Savings,7402,4/27/2007,9/10/2023,4158
4159,Current,3747.14,9/20/2014,11/26/2023,4159
4160,Savings,3990.65,8/26/2008,2/21/2023,4160
4161,Current,5784.11,1/13/2007,2/28/2023,4161
4162,Current,9870.01,9/2/2020,6/25/2023,4162
4163,Current,1797.95,12/5/2020,10/22/2023,4163
4164,Savings,3068.56,5/2/2010,5/6/2023,4164
4165,Savings,6522.17,4/6/2020,2/11/2023,4165
4166,Savings,7039.54,2/26/2007,11/3/2023,4166
4167,Current,7090.84,10/2/2016,11/2/2023,4167
4168,Current,5994.51,8/13/2004,12/14/2023,4168
4169,Current,5924.01,4/18/2002,12/27/2023,4169
4170,Savings,1566.26,8/28/2017,9/11/2023,4170
4171,Savings,8362.79,4/28/2006,3/7/2023,4171
4172,Current,188.07,8/12/2013,2/27/2023,4172
4173,Savings,4234.01,10/22/2010,5/7/2023,4173
4174,Current,2232.55,5/27/2011,1/4/2023,4174
4175,Savings,1132.97,3/23/2000,8/23/2023,4175
4176,Current,3262.96,12/2/2009,2/1/2023,4176
4177,Current,6606.15,1/10/2014,6/24/2023,4177
4178,Current,5021.12,6/5/2018,3/3/2023,4178
4179,Savings,8747.91,4/21/2014,8/14/2023,4179
4180,Savings,6036.89,10/5/2022,5/24/2023,4180
4181,Current,2606.03,3/5/2005,1/18/2023,4181
4182,Savings,5200.69,1/9/2022,8/8/2023,4182
4183,Savings,2351.12,2/5/2013,8/22/2023,4183
4184,Current,1868.7,9/7/2016,8/23/2023,4184
4185,Savings,9554.7,11/12/2000,12/28/2023,4185
4186,Savings,4733.53,5/19/2001,11/17/2023,4186
4187,Savings,6546.96,7/17/2017,3/21/2023,4187
4188,Savings,8746.98,11/25/2019,10/20/2023,4188
4189,Current,3289.56,8/23/2001,3/14/2023,4189
4190,Savings,7911.35,7/11/2009,12/3/2023,4190
4191,Savings,7909.39,9/18/2006,4/10/2023,4191
4192,Savings,8257.72,2/21/2003,9/13/2023,4192
4193,Current,1975.7,12/8/2011,11/11/2023,4193
4194,Current,9632.12,1/2/2019,12/17/2023,4194
4195,Current,2820.33,1/19/2003,6/11/2023,4195
4196,Savings,7790.47,11/2/2017,10/20/2023,4196
4197,Current,1706.83,11/28/2018,6/11/2023,4197
4198,Savings,9249.85,5/12/2010,12/23/2023,4198
4199,Current,4335.67,8/5/2015,5/9/2023,4199
4200,Current,6719.67,7/2/2015,11/5/2023,4200
4201,Savings,8516.9,3/28/2015,9/10/2023,4201
4202,Current,2895.63,2/2/2020,3/3/2023,4202
4203,Current,3951.06,12/20/2009,5/23/2023,4203
4204,Current,3202.55,11/20/2002,8/11/2023,4204
4205,Current,2900.42,3/3/2019,11/3/2023,4205
4206,Current,5151.98,9/10/2015,1/14/2023,4206
4207,Savings,5512.78,10/28/2017,12/30/2023,4207
4208,Savings,860.55,7/13/2011,4/8/2023,4208
4209,Current,6765.6,11/4/2009,2/28/2023,4209
4210,Savings,4258.01,11/3/2014,6/29/2023,4210
4211,Savings,8906.34,12/29/2007,1/1/2023,4211
4212,Current,8866.67,2/26/2015,8/15/2023,4212
4213,Current,7228.92,10/8/2006,5/25/2023,4213
4214,Savings,8552.45,9/18/2011,11/8/2023,4214
4215,Current,9232.89,9/13/2010,5/13/2023,4215
4216,Savings,5815.56,8/17/2012,5/25/2023,4216
4217,Savings,9721.87,5/20/2008,10/1/2023,4217
4218,Current,9558.45,11/1/2017,12/11/2023,4218
4219,Current,1187.84,7/18/2019,11/7/2023,4219
4220,Savings,5275.27,3/6/2022,2/16/2023,4220
4221,Savings,1233.23,8/4/2020,7/27/2023,4221
4222,Current,6872.92,6/8/2007,8/27/2023,4222
4223,Current,7676.23,6/26/2020,8/30/2023,4223
4224,Current,8858.31,12/7/2015,4/14/2023,4224
4225,Current,6535.09,7/6/2014,10/4/2023,4225
4226,Current,4594.53,6/20/2007,6/6/2023,4226
4227,Current,1643.78,8/25/2006,7/7/2023,4227
4228,Savings,1338.53,4/2/2009,6/23/2023,4228
4229,Savings,4908.11,8/23/2012,4/10/2023,4229
4230,Current,8342.22,12/10/2005,1/10/2023,4230
4231,Savings,7532.12,4/26/2017,3/25/2023,4231
4232,Savings,8819.94,11/8/2014,2/22/2023,4232
4233,Savings,8128.8,9/1/2007,5/7/2023,4233
4234,Savings,2134.12,4/22/2006,5/15/2023,4234
4235,Savings,2083.21,7/31/2000,10/13/2023,4235
4236,Savings,4634.33,9/3/2013,12/15/2023,4236
4237,Savings,1992.44,8/13/2003,2/24/2023,4237
4238,Savings,1956,3/1/2022,9/1/2023,4238
4239,Current,2751.01,10/24/2018,3/6/2023,4239
4240,Current,323.42,4/29/2003,1/21/2023,4240
4241,Current,5756.29,2/16/2022,9/20/2023,4241
4242,Current,4026.41,10/12/2022,10/27/2023,4242
4243,Savings,2450.22,3/26/2015,11/20/2023,4243
4244,Current,1428.82,12/30/2008,12/25/2023,4244
4245,Current,4612.92,12/21/2020,9/5/2023,4245
4246,Savings,6059.39,11/16/2004,5/23/2023,4246
4247,Current,9735.45,5/4/2017,4/8/2023,4247
4248,Current,2612.86,1/12/2005,1/2/2023,4248
4249,Savings,360.72,9/6/2006,12/23/2023,4249
4250,Current,7386.55,1/11/2003,5/11/2023,4250
4251,Current,2428.18,3/21/2008,6/25/2023,4251
4252,Savings,4894.21,3/16/2014,2/16/2023,4252
4253,Savings,8101.43,4/28/2009,8/29/2023,4253
4254,Current,466.07,11/6/2008,12/22/2023,4254
4255,Current,1501.04,7/4/2011,1/27/2023,4255
4256,Current,1071.94,5/9/2008,2/5/2023,4256
4257,Savings,2413.89,8/13/2010,12/5/2023,4257
4258,Current,1813.02,11/5/2020,12/20/2023,4258
4259,Current,3234.36,1/3/2020,12/2/2023,4259
4260,Current,7488.42,11/22/2007,6/29/2023,4260
4261,Current,519.2,12/25/2000,2/20/2023,4261
4262,Savings,830.26,5/9/2019,12/8/2023,4262
4263,Savings,5686.81,1/6/2006,6/9/2023,4263
4264,Current,5250.57,10/4/2013,9/15/2023,4264
4265,Current,4793.34,4/23/2016,1/17/2023,4265
4266,Savings,5207.5,4/8/2000,10/6/2023,4266
4267,Savings,7446.18,1/30/2020,6/21/2023,4267
4268,Savings,5803.53,5/27/2007,10/29/2023,4268
4269,Savings,4624.03,2/18/2005,2/23/2023,4269
4270,Current,909.33,4/12/2020,1/13/2023,4270
4271,Savings,9750.23,8/13/2015,7/21/2023,4271
4272,Savings,2469.4,2/27/2015,11/23/2023,4272
4273,Current,8704.66,11/15/2001,9/3/2023,4273
4274,Current,3851.88,2/17/2006,9/28/2023,4274
4275,Current,6870.97,6/17/2002,8/16/2023,4275
4276,Current,4595.88,11/15/2013,3/3/2023,4276
4277,Current,3606.21,8/28/2018,7/20/2023,4277
4278,Current,6181.62,11/29/2014,6/1/2023,4278
4279,Current,5407.45,1/5/2005,3/11/2023,4279
4280,Savings,2401.08,4/16/2015,7/8/2023,4280
4281,Savings,3428.79,10/17/2006,11/23/2023,4281
4282,Current,440.33,6/26/2022,7/27/2023,4282
4283,Savings,2016.48,11/16/2016,5/11/2023,4283
4284,Savings,3424.75,1/29/2012,6/6/2023,4284
4285,Current,9724,9/9/2001,10/4/2023,4285
4286,Savings,5318.18,12/24/2002,2/23/2023,4286
4287,Savings,7037.88,11/1/2022,9/1/2023,4287
4288,Savings,6768.64,7/8/2014,8/3/2023,4288
4289,Savings,9810.79,3/19/2021,1/11/2023,4289
4290,Current,5601.09,8/4/2021,8/7/2023,4290
4291,Savings,5896.39,4/29/2021,7/24/2023,4291
4292,Savings,3070.69,12/26/2011,7/20/2023,4292
4293,Current,6298.57,7/12/2020,3/13/2023,4293
4294,Savings,7601.47,4/22/2000,4/19/2023,4294
4295,Current,1122.21,8/7/2014,1/27/2023,4295
4296,Savings,4853.23,2/7/2006,12/15/2023,4296
4297,Savings,4276.81,6/28/2014,10/16/2023,4297
4298,Current,1224.49,1/1/2021,1/5/2023,4298
4299,Current,3478.75,6/15/2006,9/22/2023,4299
4300,Current,5398.27,6/2/2019,5/21/2023,4300
4301,Savings,6533.71,8/17/2014,8/13/2023,4301
4302,Current,2960.05,8/3/2016,12/16/2023,4302
4303,Current,4815.37,2/25/2012,3/30/2023,4303
4304,Savings,7367.39,6/26/2018,5/14/2023,4304
4305,Current,4280.25,5/9/2008,4/13/2023,4305
4306,Savings,9413.65,5/6/2014,11/26/2023,4306
4307,Savings,403.99,3/17/2011,5/5/2023,4307
4308,Current,2676.25,4/12/2012,10/31/2023,4308
4309,Current,1420.57,2/29/2008,3/24/2023,4309
4310,Savings,5458.78,12/17/2021,9/24/2023,4310
4311,Current,1856,11/14/2013,9/20/2023,4311
4312,Savings,7444.22,11/8/2010,12/27/2023,4312
4313,Current,9191.67,3/8/2011,2/26/2023,4313
4314,Current,2151.28,4/22/2013,10/14/2023,4314
4315,Savings,9076.95,9/25/2012,7/6/2023,4315
4316,Savings,6354.38,1/28/2003,6/23/2023,4316
4317,Current,2042.09,10/15/2012,12/3/2023,4317
4318,Savings,7391.8,3/26/2002,12/1/2023,4318
4319,Current,999.65,9/5/2002,5/15/2023,4319
4320,Current,6952.27,10/29/2007,4/4/2023,4320
4321,Savings,8626.49,11/13/2001,12/17/2023,4321
4322,Savings,9508.72,4/15/2022,1/9/2023,4322
4323,Savings,639.86,1/3/2010,1/9/2023,4323
4324,Current,713.16,2/19/2002,4/23/2023,4324
4325,Current,9311.01,12/13/2003,5/2/2023,4325
4326,Savings,7916.97,5/28/2021,4/18/2023,4326
4327,Savings,7765.24,4/27/2012,12/8/2023,4327
4328,Current,7451.96,7/22/2007,9/29/2023,4328
4329,Current,7201.56,5/29/2016,9/15/2023,4329
4330,Savings,6170.91,7/17/2008,7/17/2023,4330
4331,Savings,8146.13,12/20/2006,4/28/2023,4331
4332,Current,438.31,1/24/2011,6/5/2023,4332
4333,Current,7428.99,2/1/2016,5/8/2023,4333
4334,Savings,5870.88,9/29/2007,2/12/2023,4334
4335,Current,9083.85,1/2/2004,3/4/2023,4335
4336,Current,9370.1,9/29/2021,5/25/2023,4336
4337,Current,2489.17,7/7/2001,10/2/2023,4337
4338,Savings,7915.65,4/22/2019,1/23/2023,4338
4339,Current,9574.29,2/25/2016,12/30/2023,4339
4340,Savings,2739.83,10/5/2011,10/2/2023,4340
4341,Current,8525.74,12/22/2013,5/9/2023,4341
4342,Current,5906.64,4/12/2009,10/26/2023,4342
4343,Savings,4010.45,7/25/2014,10/8/2023,4343
4344,Savings,8253.73,12/30/2009,7/1/2023,4344
4345,Current,8715.96,8/1/2008,9/19/2023,4345
4346,Savings,2898.2,5/30/2014,8/16/2023,4346
4347,Savings,7965.18,4/7/2020,9/8/2023,4347
4348,Savings,591.65,7/27/2009,3/22/2023,4348
